business_id,name,address,latitude,longitude,tel,rating
-Wx7hJTrJ_KKKkG0OvXygQ,Den Glade Gris,"St. Olavs Gate 33, 0166 Oslo, Norway",59.91788,10.73408,+4722111710,4.5
IT1rJjTA_IDCPv9LCq2XOA,Katla,"Universitetsgata 12, 0164 Oslo, Norway",59.916487341069,10.7384952079345,+4722695000,5.0
0BbXMBFdHHImxdBLAAIwtA,Sushirull,"0151 Oslo, Norway",59.9122886657715,10.75,+4792455956,5.0
OC_aL8yIP5Ou6Ho6f0kqOA,J2 Restaurant,"Pilestredet 63A, 0350 Oslo, Norway",59.92378,10.73111,,5.0
LwBNKrL1_akUNtlaYUegCA,Pink Fish Grensen,"Grensen 17, 0159 Oslo, Norway",59.91416,10.74257,+4745850031,5.0
rViVI6aJSHt9Z13HOq2c-g,Delhi Tandoori,"Maridalsveien 4, 0178 Oslo, Norway",59.919646377458,10.751262893072,+4722201248,4.5
HQ3rThV2EAE0XAuvMx-azQ,Kafé Blitz,"Pilestredet 30 C, 0166 Oslo, Norway",59.9183998,10.7377901,,4.5
w-zi0RgOysq_xNrQQUGGeA,Izakaya,"St. Olavsgate 7, 0165 Oslo, Norway",59.918238387834,10.74175538047,+4746345679,4.5
EhWj_gKBTUUTni7s-9OJ5A,Restaurant Kontrast,"Maridalsveien 15E, 0175 Oslo, Norway",59.92258,10.75095,+4721600101,4.5
aKMbGyz7Vc27nFMHTn7PpA,Ruffino Ristorante Italiano,"Arbins gate 1, 0253 Oslo, Norway",59.915,10.72713,+4722553280,4.5
XcKTATAzGg4h9vjiKyhmyg,OsloK,"Jacob Aalls gate 54, 0364 Oslo, Norway",59.93169,10.725062,+4797759219,4.5
hZOWIQGDQCrjd6R5Kp9wSQ,Go'Grilla Food Truck,"Oslo, 0182 Oslo, Norway",59.9109063818747,10.7332368940115,+4724022384,4.5
T0R6O0G_XKKLOQXATnjATg,Ma Poule,"Vulkan 5, 0175 Oslo, Norway",59.9223593,10.7516904,+4794164148,4.5
xKns6vWFhCo6o8_0jiTuyg,Palmen,"Rosenkrantz' gate 10, 0159 Oslo, Norway",59.913873194594,10.7398002594709,+4723212000,4.5
FdP6lzxxLUNEi2pA_HYa7Q,Way Down South,"Østre Elvebakke 7, 0182 Oslo, Norway",59.919171,10.7546507,+4790226090,4.5
rz5EE3uqITooF4GHlcVSUg,The Room,"Karl Johans gate 39, 0162 Oslo, Norway",59.91432,10.73765,+4723898724,4.5
x2cvPxYudrrv9xijHlLPJA,Vulkanfisk Sjømatbar,"Vulkan 5, 0178 Oslo, Norway",59.9222165,10.7520457,+4721396958,4.5
r6qVR1PdMN4Uzt2FiJ276w,Saba Restaurant,"Storgata 41, 0182 Oslo, Norway",59.9151975939594,10.7550278306007,+4722209900,4.5
aPakDX4R_exd1KBsx7TxYw,Espresso House,"Olav Vs gate 2, 0161 Oslo, Norway",59.91391,10.7329899,+4721064805,4.5
jPCoBXfNtkPJviUmCaa_5A,Brasserie Paleo,"Rosenkrantzgate 1, 0159 Oslo, Norway",59.91561,10.74056,+4723315500,4.5
N3H1l7Q7KuK9On3IjqvRsw,Cru,"Ingelbrecht Knudssønsgate 1, 0365 Oslo, Norway",59.92733,10.7226496,+4723989898,4.5
SvMdXHniYPnCBxWSCb3_4g,Stockfleths Lille Grensen,"Lille Grensen 4, 0159 Oslo, Norway",59.9137496,10.7414439,+4740092361,4.5
9ITTFMwh1WCeXTqS_I7orw,Godt Brød Bisletthjørnet,"Thereses gate 52, 0168 Oslo, Norway",59.92591109,10.73114039,+4722502050,4.5
Jno6esEIHzwUbwfGLZjoeQ,House Of Sushi,"Ole Vigs Gate 15, 0366 Oslo, Norway",59.9276314,10.7215643,+4723270023,4.5
omvm9AZiucmN1rIfxmHFpg,Habsak,"Kingos gate 1, 0457 Oslo, Norway",59.928349,10.7515063,+4721949099,4.5
f83k1X4IrtfvJU1HW6f_-Q,Loving Hut,"Bjerregaards Gate 6, 0172 Oslo, Norway",59.92352,10.74124,+4723197915,4.5
5BcTE2GN6TIAoFuCrIGByw,Lofthus Samvirkelag Tranen,"Waldemar Thranes gate 70, 0173 Oslo, Norway",59.928142,10.749289,+4722600666,4.5
at2fNE_DxDOb20QCEcvfvg,La Sangria,"Holbergs Gate 19, 0166 Oslo, Norway",59.918911,10.7337198,+4722116315,4.5
rfcAeM2bG8yHljvyH5Rflw,Happolati,"St. Olavs plass 2, 0165 Oslo, Norway",59.9181888866775,10.7404230553517,+4747978087,5.0
0_2TaPyt9IR2wfnSqqGSRw,GazaKjøkken,"Møllergata 10, 0179 Oslo, Norway",59.9144524318312,10.7471727932207,+4796728610,5.0
_udObTLAN6eJe35wTzt0sA,Stangeriet,"Vulkan 5, 0178 Oslo, Norway",59.9223593,10.7516904,+4790418454,5.0
0nPUqJnI4VEpSHvXzQXeww,Statholderens Mat & Vinkjeller,"Rådhusgata 11, 0151 Oslo, Norway",59.90937,10.74343,+4722418800,5.0
VnJ3DreJMKyds-KnqmXHDA,Nordvegan,"Kristian IVs gate 15, 0164 Oslo, Norway",59.9157352,10.7382035,+4794840868,5.0
RpFugceRsP1bIUf-Rww5BA,La Villa Restaurant,"Tøyengata 2, 0190 Oslo, Norway",59.91278,10.7639099,+4722177111,5.0
n0HlHdVZo1AOdfBiKoCk2Q,Benares Indisk Restaurant and Bar,"Tordenskiolds gate 8, 0160 Oslo, Norway",59.91227,10.73582,+4722426666,5.0
U_ju2nIwYmcmGBOBJuSJHw,Girotondo,"Torggata 13, 0181 Oslo, Norway",59.9151283500226,10.7500208169222,+4723653270,5.0
GhrP4GrKhexBY49FkX6fXQ,Einer,"Prinsens gate 18, 0152 Oslo, Norway",59.91129,10.74344,+4722415555,5.0
grdXDzCK4FfS9mXCeJ8pcA,Statholdergaarden og Statholderens Mat og Vinkjeller,"Rådhusgata 11, 0151 Oslo, Norway",59.9093704,10.7434301,+4722418800,4.5
6zsC214Pq3syBL0I7aB7hg,Åpent Bakeri Frydenlund,"Frydenlundgata 2, 0169 Oslo, Norway",59.9233932,10.7364063,+4794024103,4.5
VwSOI__CV48zf39tj3OrDA,Champagneria Bodega,"Vulkan 5, 0178 Oslo, Norway",59.922345,10.752224,+4721627575,4.5
syrg9fvCsKOVSHvty5xs3g,Tim Wendelboe,"Grüners Gate 1, 0552 Oslo, Norway",59.9233937,10.7556375,+4794431627,4.5
6bzNWNBYb2iRGzXiVbzKHw,Green Taste Takeaway,"Oslo Gate 39 A, 0192 Oslo, Norway",59.9029694,10.7671804,+4721391477,4.5
_HU--ykNKoRUj2gRuUNlPA,Haralds Vaffel,"Olaf Ryes plass 3, 0552 Oslo, Norway",59.9222184,10.7580813,+4792223230,4.5
zp5MWul_rtzWHcuUf10tow,Gunnars Generasjonsbar,"Torggata 13, 0181 Oslo, Norway",59.9150701,10.7500926,+4740614070,4.5
R1d-2pT0fi_lNekQdWbz5A,Hereford Steakhouse,"Rozenkrantz' gate 7, 0159 Oslo, Norway",59.91466,10.73956,+4722333711,4.5
dbpNulc_LCDxIHCz63n5lQ,Wok & Go Rådhusplassen,"kjeld stubs gate 3, 0160 Oslo, 0160 Oslo, Norway",59.9127029,10.7357262,+4763800010,4.5
VTcOc61EzDPqAMR5e2DUvg,Gourmet Thai,"Rosteds gate 16 B, 0178 Oslo, Norway",59.9194,10.74827,+4721384835,4.5
urQrze9O5ZEDI-fStZ_07g,Mehfel,"Kirkegata 15, 0153 Oslo, Norway",59.9101791,10.7434397,+4722423777,4.5
MXZLw8XMkgNXkJrU88POyw,Le Benjamin,"Søndre gate 6, 0550 Oslo, Norway",59.9187202,10.7579699,+4722357944,4.5
evEj4UsEJtAlTMFVOBRljQ,Arakataka,"Mariboes Gate 7, 0183 Oslo, Norway",59.9163821541488,10.7505481097871,+4723328300,4.5
-Wx7hJTrJ_KKKkG0OvXygQ,Den Glade Gris,"St. Olavs Gate 33, 0166 Oslo, Norway",59.91788,10.73408,+4722111710,4.5
QUk8D2y1VDdzqrGI968hyQ,Retrolykke Kaffebar,"Markveien 35, 0554 Oslo, Norway",59.9221265509769,10.7572473,+4790283819,4.5
IT1rJjTA_IDCPv9LCq2XOA,Katla,"Universitetsgata 12, 0164 Oslo, Norway",59.916487341069,10.7384952079345,+4722695000,5.0
0BbXMBFdHHImxdBLAAIwtA,Sushirull,"0151 Oslo, Norway",59.9122886657715,10.75,+4792455956,5.0
KvmdbcWQKKHmneXcjng_kQ,Adriatic Cafe +,"Helgesens gate 44, 0553 Oslo, Norway",59.9236603,10.7649498,+4740092244,5.0
d03KDT9zbFqB-oEQdGNUAw,Bon Lío,"Sofienberggata 17, 0558 Oslo, Norway",59.92223,10.76141,,5.0
LwBNKrL1_akUNtlaYUegCA,Pink Fish Grensen,"Grensen 17, 0159 Oslo, Norway",59.91416,10.74257,+4745850031,5.0
rViVI6aJSHt9Z13HOq2c-g,Delhi Tandoori,"Maridalsveien 4, 0178 Oslo, Norway",59.919646377458,10.751262893072,+4722201248,4.5
HQ3rThV2EAE0XAuvMx-azQ,Kafé Blitz,"Pilestredet 30 C, 0166 Oslo, Norway",59.9183998,10.7377901,,4.5
rjDah29Buv_94-OECRJXLQ,MG10 Mad Goat Tap Room,"Mandalls Gate 10, 0190 Oslo, Norway",59.91109,10.76321,,5.0
w-zi0RgOysq_xNrQQUGGeA,Izakaya,"St. Olavsgate 7, 0165 Oslo, Norway",59.918238387834,10.74175538047,+4746345679,4.5
EhWj_gKBTUUTni7s-9OJ5A,Restaurant Kontrast,"Maridalsveien 15E, 0175 Oslo, Norway",59.92258,10.75095,+4721600101,4.5
TQjTplD8um0TRTAtgs4Qjg,Mesh Café,"Tordenskiolds gate 3, 0160 Oslo, Norway",59.9131757,10.7363365,,4.5
SFG81MDnRiOOol9QSi-1tA,Rent Mel Bakeri og Pizzeria,"Prinsens gate 6, 0152 Oslo, Norway",59.91047,10.74673,+4740552777,4.5
hZOWIQGDQCrjd6R5Kp9wSQ,Go'Grilla Food Truck,"Oslo, 0182 Oslo, Norway",59.9109063818747,10.7332368940115,+4724022384,4.5
nonaXHz4e3IF0AY3orRojQ,Borggården Biffrestaurant,"Fridtjof Nansens plass 5, 0160 Oslo, Norway",59.9132195,10.7344398,+4722420905,4.5
5iUgq1YLmyIzeEdk3nKRDw,Cielito Taquería,"Dronningens gate 26, 0154 Oslo, Norway",59.91108,10.74706,+4791259727,4.5
T0R6O0G_XKKLOQXATnjATg,Ma Poule,"Vulkan 5, 0175 Oslo, Norway",59.9223593,10.7516904,+4794164148,4.5
DlxPj5xWr8mKsmHguH6XmA,Chillout Travel Center,"Markveien 55, 0554 Oslo, Norway",59.9204,10.75725,+4722354200,4.5
xKns6vWFhCo6o8_0jiTuyg,Palmen,"Rosenkrantz' gate 10, 0159 Oslo, Norway",59.913873194594,10.7398002594709,+4723212000,4.5
FdP6lzxxLUNEi2pA_HYa7Q,Way Down South,"Østre Elvebakke 7, 0182 Oslo, Norway",59.919171,10.7546507,+4790226090,4.5
udxwPsSNF59e7uzWOHvlgA,The Golden Chimp,"Heimdalsgata 37, 0578 Oslo, Norway",59.9141159279481,10.7674444145194,+4722199122,4.5
rz5EE3uqITooF4GHlcVSUg,The Room,"Karl Johans gate 39, 0162 Oslo, Norway",59.91432,10.73765,+4723898724,4.5
lydLzzZEIwwyocf8seKh3w,Sushi City Wok,"Skippergata 32, 0154 Oslo, Norway",59.91117,10.74836,+4740066928,4.5
x2cvPxYudrrv9xijHlLPJA,Vulkanfisk Sjømatbar,"Vulkan 5, 0178 Oslo, Norway",59.9222165,10.7520457,+4721396958,4.5
8bZ9cch7lBMsYv2LtkXs_Q,Tørst SoulFood,"Storgata 13, 0155 Oslo, Norway",59.9134495915803,10.7493510588356,+4791881648,4.5
kIJGqeMCYT-weo9ZGBydqw,Shawarma House,"Smalgangen 1, 0188 Oslo, Norway",59.9124185156109,10.7587825831161,+4722174046,4.5
r6qVR1PdMN4Uzt2FiJ276w,Saba Restaurant,"Storgata 41, 0182 Oslo, Norway",59.9151975939594,10.7550278306007,+4722209900,4.5
cAG1s3UZosdF9e7WZzGMpg,Picasso Pizza,"Sannergata 30, 0557 Oslo, Norway",59.9288559,10.7651739,,5.0
izLszhCd4PSwKtKSFRnE2Q,Jewel of India AS,"Grefsenveien 6, 0482 Oslo, Norway",59.9415783831467,10.7713538222181,+4722221770,5.0
ijMh2ZCso9ztQ1Kfjin3NA,Bentse Kafeteria,"Bentsebrugata 11, 0476 Oslo, Norway",59.936003,10.7623345,+4722151207,5.0
Gqm_RXKJObB3sJ1WFzZm4w,Hønse-Lovisas Hus,"Sandakerveien 2, 0473 Oslo, Norway",59.930783626538,10.7576802895409,,4.5
x0zNhXVDc4G1yBXbs7qSxw,Pizza Pancetta,"Bentsebrugata 31 B, 0469 Oslo, Norway",59.939364,10.759309,+4723009888,4.5
AE1mtC6I7TOnbN1UBTbrWw,Sushi Rose,"Maridalsveien 205, 0469 Oslo, Norway",59.941882003662,10.7630423286193,+4746518888,5.0
Br8GiHo3_dspwlb9ID0K5w,Raade's Hagekafe,"Maridalsveien 112, 0461 Oslo, Norway",59.9344952923764,10.755576817488,,5.0
o-e5qBDhQCmrrUg_Oc3P4g,Hvaskjer,"Vogts gate 64, 0477 Oslo, Norway",59.9361277924669,10.7654435104221,+4740676488,4.0
X4GvP6P5GlF6-Fr0S9O-ZQ,Jonoe Ringnes Park,"Thorvald Meyersgate 14, 0555 Oslo, Norway",59.9288406,10.7594299,+4722717300,4.0
wK-1HhguxGZnEWouTwPXxA,Kaffegram,"Stockflethsgate 60, 0461 Oslo, Norway",59.93754467451,10.7516535762673,+4722351570,4.0
BnBc5_aYL4uTZCKNa-uEFA,Kaffebrenneriet,"Dannevigsveien 18, 0463 Oslo, Norway",59.937466422814,10.752476190007,+4722461390,4.0
LecHhXhe7YT8nlcsZoMAhg,Pho Mai,"Vogts gate 38, 0474 Oslo, Norway",59.93326,10.76317,+4721646477,4.0
iS3Q867RynUWjZH_ZmRUAA,Mega Sushi,"Grefsenveien 6, 0482 Oslo, Norway",59.9418182,10.7717419,+4722220555,4.0
qhM-zSQ-9dlZVPSAIHlu3g,Never Mind Sushi,"Vogts Gate 68, 0477 Oslo, Norway",59.9367905,10.7663498,+4723390345,4.0
yr55kdStvUljJv8khzQ3Kg,Little Saigon,"Toftes Gate 19 B, 0556 Oslo, Norway",59.92961,10.7608599,+4799880489,5.0
W7D0e2cJAO4PucGdZ1HHfA,Lincoln Gastro Pub,"Vogts Gate 43, 0474 Oslo, Norway",59.9335098,10.7637396,+4721388969,4.0
p9X-Z4pFc_Tz1SptTnxsBw,Ekte Vare,"Dannevigsveien 18C, 0463 Oslo, Norway",59.9373672148522,10.7526758685708,+4740179422,5.0
2shKzAM0hE9vudoauyPyOQ,Mr. Fish,"Sandakerveien 22 A, 0473 Oslo, Norway",59.933846,10.761064,+4721093599,4.0
VBlRp7gpWA92kwsjRVPbbw,Fomoto,"Sandakerveien 10T, 0473 Oslo, Norway",59.93163,10.75886,+4795276063,5.0
PTAnDGh2HM3rPZGAPVVv3Q,W.B. Samson - Sandaker,"Sandakerveien 59, 0477 Oslo, Norway",59.9375808596071,10.7679474870331,+4722224651,5.0
oCOLAwoUbbv30Jz3fdipCw,Mat & Mer,"Bergensgata 2, 0468 Oslo, Norway",59.939991,10.7589102,+4722236319,4.0
Kib8aj-Hzk5A97XJpUYcxA,Il Parmigiano,"Maridalsveien 174, 0469 Oslo, Norway",59.939811883066,10.7588432729244,+4722020201,4.0
qvooINsFCrlwodNxr6rVKQ,Kaffebrenneriet,"Vogts Gate 50, 0477 Oslo, Norway",59.9348869,10.7645683,+4722461390,4.0
9DYikO0ZT32slH_g19Xjlg,Bruun-Larsen,"Torshovgata 15 A, 0476 Oslo, Norway",59.9333706440511,10.7665046676993,,4.0
4iLJJf3zoOj80HXzGXszaA,Månefisken,"Sagveien 23A, 0459 Oslo, Norway",59.931062304525,10.7571824731922,+4722356022,4.0
-vN6VRJR6DeEzCeb_kk9Bg,Sagene samfunnshus,"Kristiansandsgate 2, 0463 Oslo, Norway",59.9382706,10.7528095,+4723474790,3.5
2c9F-F6TF-PbiM9u04S3YQ,Bamboo,"Stockfleths gate 53, 0461 Oslo, Norway",59.936863,10.752368,+4722714220,3.5
4He2YVOwhlrUOVPqQGiCXA,Sushi House,"Maridalsveien 162 D, 0461 Oslo, Norway",59.9386406,10.7570696,+4722232599,3.5
et9pyq-U1-TBl8v0rWQiHA,San Remo Pizza & Grill,"Torshovgata 7, 0476 Oslo, Norway",59.9337082,10.76406,+4722381750,3.5
KV3NO9ZpxanU7yVwjICdgQ,Pizza Ricetta,"Toftes gate 15 A, 0555 Oslo, Norway",59.93009,10.76083,+4722350400,3.5
CUichJC_ZaHjrUd8C5wkzw,Sagene Lunsjbar,"Maridalsveien 153B, 0461 Oslo, Norway",59.9375599647221,10.7564471106202,+4798448900,3.5
Gf2gVE7ltJjemccMZYgPow,Bombay Cuisine,"Toftes Gate 19 B, 0556 Oslo, Norway",59.9294868,10.7605859,+4722718888,3.5
VHs9wJPQ-hrQMunvT0mqYg,Cafe Stamboul,"Vogtsgate 45, 0477 Oslo, Norway",59.933876,10.7640505,+4722151172,3.5
GEfBxRE7AEek4qHWMX3-9g,Caminito Café & Pizzería,"Torshovgata 1, 0476 Oslo, Norway",59.934006,10.761914,+4740075985,3.5
Xed_gDnNVTBiPZ60MwAhpg,Helt Rått,"Stockfleths gate 51, 0461 Oslo, Norway",59.9363441,10.752305,+4723409400,3.5
_8dwEjjnsaYFNDpaAvIgSA,Torshov,"Torshov, 0474 Oslo, Norway",59.9341011,10.7624397,,3.5
J2drYhCwJCeILe4Zfh2Xuw,Cafe Teater - Trikkestallen,"Torshovgata 33, 0476 Oslo, Norway",59.932847733621,10.768007141778,+4722870700,3.5
8-KI6IgbQfJRULUsNvtQeQ,Advokat Dehlis plass,"Maridalsveien 161, 0461 Oslo, Norway",59.9387589,10.7583799,,4.0
9ISZtxsxz-33Yt52nz1Dcg,Sagene Pizzaria og Kebab,"Arendalsgate 3, 0461 Oslo, Norway",59.937495,10.755595,,4.0
IU2Yep4BGb2sV30MbKMViQ,Grisen,"Torshovgata 2, 0476 Oslo, Norway",59.9342058504601,10.7627354021684,+4791910411,3.0
CiKNYTXBBq-eQvTqowQ3bw,Tsjekkiske delikatesser,"Sandakerveien 23, 0473 Oslo, Norway",59.9330025,10.760664,+4790233008,4.0
raM2nAPoYMZqZrw3_DFR2w,Wallmans,"Mølleparken 6, 0459 Oslo, Norway",59.9301796,10.7566605,+4723226590,3.0
_X_8vv-ot3nWxh9VBLJY4A,Tidens Pizza og Grill,"Arendalsgate 1, 0463 Oslo, Norway",59.9373474,10.7558098,,4.0
g9KpeTpeCy1Lz_b9VMhWoQ,Torshov Sushi og Thai,"Vogts gate 39, 0474 Oslo, Norway",59.93326,10.76353,+4748662288,4.0
yu0G2WIve4524cwIYREUKw,Peppes Pizza - Tåsen,"Tåsenveien 31, 0870 Oslo, Norway",59.9446297,10.7488098,+4722225555,4.0
BbCgr9Ld2_Vl--8cZ4aKpA,Supreme Roastworks,"Rosenlundgata 9B, 0474 Oslo, Norway",59.9327393,10.7639198,+4722714202,4.0
6yXpGzoeIb6rFu4SbASZCA,Seaqueen Sushi & Asiamat,"Bentsebrugata 11, 0476 Oslo, Norway",59.9359512,10.762291,+4722223232,4.0
98nFl9r7cMxjaEM9qpTASw,Nam Sushi,"Sannergata 28, 0557 Oslo, Norway",59.9288292,10.7644653,+4722380888,3.5
onp-MxljEkXqnkQvFJSW4g,Saigon Express Sagene,"Maridalsveien 157, 0461 Oslo, Norway",59.93809,10.75688,+4722230900,4.0
IEa8II8J3dEih1mWf0dmmQ,Nydalen Kebab og Pizza,"Maridalsveien 256, 0872 Oslo, Norway",59.9463959,10.759573,+4721058484,3.5
izLszhCd4PSwKtKSFRnE2Q,Jewel of India AS,"Grefsenveien 6, 0482 Oslo, Norway",59.9415783831467,10.7713538222181,+4722221770,5.0
x0zNhXVDc4G1yBXbs7qSxw,Pizza Pancetta,"Bentsebrugata 31 B, 0469 Oslo, Norway",59.939364,10.759309,+4723009888,4.5
HPPz3BXtZFHsMIdS_ab7Gg,Kusmi Tea,"Vitaminveien 7-8, 0485 Oslo, Norway",59.9473,10.7737999,,5.0
AE1mtC6I7TOnbN1UBTbrWw,Sushi Rose,"Maridalsveien 205, 0469 Oslo, Norway",59.941882003662,10.7630423286193,+4746518888,5.0
3JMODHuJzD0bga0tXari3g,Lofthus Samvirkelag,"Åsengata 42, 0480 Oslo, Norway",59.9393480212918,10.7735323905945,+4722600666,4.0
wK-1HhguxGZnEWouTwPXxA,Kaffegram,"Stockflethsgate 60, 0461 Oslo, Norway",59.93754467451,10.7516535762673,+4722351570,4.0
BnBc5_aYL4uTZCKNa-uEFA,Kaffebrenneriet,"Dannevigsveien 18, 0463 Oslo, Norway",59.937466422814,10.752476190007,+4722461390,4.0
iS3Q867RynUWjZH_ZmRUAA,Mega Sushi,"Grefsenveien 6, 0482 Oslo, Norway",59.9418182,10.7717419,+4722220555,4.0
qhM-zSQ-9dlZVPSAIHlu3g,Never Mind Sushi,"Vogts Gate 68, 0477 Oslo, Norway",59.9367905,10.7663498,+4723390345,4.0
gwK4qLBYlEUaTKHG1fqdCA,Tåsen Cafébar,"Kaj Munks vei 41, 0876 Oslo, Norway",59.9520798,10.7515259,+4722230420,4.0
p9X-Z4pFc_Tz1SptTnxsBw,Ekte Vare,"Dannevigsveien 18C, 0463 Oslo, Norway",59.9373672148522,10.7526758685708,+4740179422,5.0
gEKBVviI1YzHlXaJFVSMWQ,La Baguette,"Vitaminveien 7-9, 0485 Oslo, Norway",59.9473,10.7738,+4745861640,5.0
PTAnDGh2HM3rPZGAPVVv3Q,W.B. Samson - Sandaker,"Sandakerveien 59, 0477 Oslo, Norway",59.9375808596071,10.7679474870331,+4722224651,5.0
oCOLAwoUbbv30Jz3fdipCw,Mat & Mer,"Bergensgata 2, 0468 Oslo, Norway",59.939991,10.7589102,+4722236319,4.0
Kib8aj-Hzk5A97XJpUYcxA,Il Parmigiano,"Maridalsveien 174, 0469 Oslo, Norway",59.939811883066,10.7588432729244,+4722020201,4.0
PEZxrjrDiU8xFwJc1cZx0g,Åpent Bakeri,"Åsengata 42, 0480 Oslo, Norway",59.939502393715,10.773663035484,+4722049667,4.0
v-hFcqBUcqEhvbde0-UOAw,Godt Brød Nydalen,"Nydalsveien 33, 0484 Oslo, Norway",59.94912,10.76638,+4722950903,4.0
FCK_YwLvxpuXU5B-fFa54w,Nydalen Bryggeri og Spiseri,"Nydalsveien 30 A, 0484 Oslo, Norway",59.9499001976155,10.7645101314682,+4722239440,4.0
XqZHpNyy3bBDSSwt_8tOZA,Xeast,"Nydalsveien 33, 0484 Oslo, Norway",59.9492249267108,10.7660027593374,+4722234040,4.0
-vN6VRJR6DeEzCeb_kk9Bg,Sagene samfunnshus,"Kristiansandsgate 2, 0463 Oslo, Norway",59.9382706,10.7528095,+4723474790,3.5
2c9F-F6TF-PbiM9u04S3YQ,Bamboo,"Stockfleths gate 53, 0461 Oslo, Norway",59.936863,10.752368,+4722714220,3.5
UhXsuzXHp1-S0-uf_5s3KA,Jordbærpikene,"Vitaminveien 7-9, 0485 Oslo, Norway",59.9473,10.7738,+4740622120,3.5
4He2YVOwhlrUOVPqQGiCXA,Sushi House,"Maridalsveien 162 D, 0461 Oslo, Norway",59.9386406,10.7570696,+4722232599,3.5
CUichJC_ZaHjrUd8C5wkzw,Sagene Lunsjbar,"Maridalsveien 153B, 0461 Oslo, Norway",59.9375599647221,10.7564471106202,+4798448900,3.5
XV6TfYCOL5lge81veJloVQ,Nydalen Sushi,"Nydalen Allé 1, 0484 Oslo, Norway",59.9486084,10.7667303,+4722025400,3.5
8-KI6IgbQfJRULUsNvtQeQ,Advokat Dehlis plass,"Maridalsveien 161, 0461 Oslo, Norway",59.9387589,10.7583799,,4.0
9ISZtxsxz-33Yt52nz1Dcg,Sagene Pizzaria og Kebab,"Arendalsgate 3, 0461 Oslo, Norway",59.937495,10.755595,,4.0
H23lE9v55y2mFLbqYM7_pg,Peppes Pizza Nydalen,"Nydalsveien 36, 0484 Oslo, Norway",59.9499283,10.7669096,+4722225555,3.0
_X_8vv-ot3nWxh9VBLJY4A,Tidens Pizza og Grill,"Arendalsgate 1, 0463 Oslo, Norway",59.9373474,10.7558098,,4.0
yu0G2WIve4524cwIYREUKw,Peppes Pizza - Tåsen,"Tåsenveien 31, 0870 Oslo, Norway",59.9446297,10.7488098,+4722225555,4.0
tMYoxVg9Je-CHGm5SouM-g,Egon,"Vitaminveien 9 - 11, 0485 Oslo, Norway",59.9467316,10.7751703,+4721420230,3.0
OOfmPmfwTs_THF2sCR4TlQ,Johnny Rockets,"Vitaminveien 29, 0485 Oslo, Norway",59.9476,10.77182,+4746674145,4.0
onp-MxljEkXqnkQvFJSW4g,Saigon Express Sagene,"Maridalsveien 157, 0461 Oslo, Norway",59.93809,10.75688,+4722230900,4.0
OMIQw1lSNi2XVykeMLSkIQ,Joe & the Juice,"Nydalsveien 33, 0484 Oslo, Norway",59.949616433363,10.7660798000753,,4.0
IEa8II8J3dEih1mWf0dmmQ,Nydalen Kebab og Pizza,"Maridalsveien 256, 0872 Oslo, Norway",59.9463959,10.759573,+4721058484,3.5
Fxw9vpZobXx3UVK7BwPgCg,Nazar Cafe Bar,"Kristiansands Gate 2, 0463 Oslo, Norway",59.9382706,10.7528095,+4795000979,3.0
d8DEIYdpgEMY0qvnfDvYYg,Mamma Pizza,"Vitaminveien 7, 0485 Oslo, Norway",59.9473432705639,10.7747645303607,+4740676998,3.5
siSQ3SM3zCOoPXCEj4G6UA,Den Andre Cafeen,"Ivan Bjørndalsgate 9, 0472 Oslo, Norway",59.93864265465,10.765567680754,+4748362776,3.5
OxOYrsRBF83odyM19O3Diw,McDonald's,"Vitaminveien 7-9, 0485 Oslo, Norway",59.9470225707664,10.7744255661964,+4795725415,3.0
9UpfE-OENXKPWdWxvAtvbA,BIT,"Vitaminveien 7-9, 0485 Oslo, Norway",59.9465675411226,10.7748225331306,+4793482155,3.5
RPPGHGiUybKj8tXujNer3g,Ebi Sushi,"Grefsenveien 30 A, 0485 Oslo, Norway",59.9437408,10.77456,+4722228771,2.5
UrMYiVYJ1ZcKu1IwiI0udw,Den lille kokosbollefabrikken,"Maridalsveien 157, 0461 Oslo, Norway",59.9380913,10.7568798,+4740940303,2.5
XD0_FpH5rQvnqugDS0sawA,Cafe Cortado & Bar,"Grefsenveien 6, 0482 Oslo, Norway",59.941712852143,10.770693261139,+4722890560,2.5
38dB8llI_0BU-crMPJzaeg,Tandoori Hut,"Maridalsveien 154 A, 0461 Oslo, Norway",59.9375381,10.7559404,+4722580150,2.5
rXgxh1rGOfnv-osM3TUyQA,Food Court BI Nydalen,"Nydalsveien 37, Handelshøyskolen BI Nydalen, 0484 Oslo, Norway",59.94892,10.76811,,3.0
JD3wpQWywGlNOcYYTA7LQw,Tåsen Kebab,"Tåsenveien 69, 0870 Oslo, Norway",59.9497414,10.7506599,+4722238416,3.0
iIoJnXtWqsf4aEmxtvmASA,Nye Supergrill,"Maridalsveien 154, 0461 Oslo, Norway",59.9376831,10.7561159,+4722232366,3.0
-Nmeh1AMncohvWpHGMpNyg,China Star Restaurant,"Bergensgata 5C, 0468 Oslo, Norway",59.9410019,10.7596302,+4722237045,2.5
MQv4zkrlEs2J2uk65J2iqg,Pizza & Kina Expressen,"Sandakerveien 101 B, 0485 Oslo, Norway",59.94485,10.77232,+4722222222,2.0
FLjiLAbmMfqUD5YLB8o0aQ,Bambus Sushi,"Vitaminveien 7, 0485 Oslo, Norway",59.946794317794,10.774310646967,+4790990888,2.0
